2025-12-20 16:44:16 0 [Note] Starting MariaDB 10.4.32-MariaDB source revision c4143f909528e3fab0677a28631d10389354c491 as process 12412
2025-12-20 16:44:16 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2025-12-20 16:44:16 0 [Note] InnoDB: Uses event mutexes
2025-12-20 16:44:16 0 [Note] InnoDB: Compressed tables use zlib 1.3
2025-12-20 16:44:16 0 [Note] InnoDB: Number of pools: 1
2025-12-20 16:44:16 0 [Note] InnoDB: Using SSE2 crc32 instructions
2025-12-20 16:44:16 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=340] with future log sequence number 2235869
2025-12-20 16:44:16 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=202] with future log sequence number 2235825
2025-12-20 16:44:16 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=339] with future log sequence number 2235825
2025-12-20 16:44:16 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=201] with future log sequence number 2235781
2025-12-20 16:44:16 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=338] with future log sequence number 2235781
2025-12-20 16:44:16 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=200] with future log sequence number 2235737
2025-12-20 16:44:16 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=337] with future log sequence number 2235737
2025-12-20 16:44:16 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=199] with future log sequence number 2235693
2025-12-20 16:44:16 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=336] with future log sequence number 2235693
2025-12-20 16:44:16 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=198] with future log sequence number 2235649
2025-12-20 16:44:16 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=335] with future log sequence number 2235649
2025-12-20 16:44:16 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=197] with future log sequence number 2235605
2025-12-20 16:44:16 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=334] with future log sequence number 2235605
2025-12-20 16:44:16 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=196] with future log sequence number 2235561
2025-12-20 16:44:16 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=333] with future log sequence number 2235561
2025-12-20 16:44:16 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=195] with future log sequence number 2235517
2025-12-20 16:44:16 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=332] with future log sequence number 2235517
2025-12-20 16:44:16 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=194] with future log sequence number 2235473
2025-12-20 16:44:16 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=331] with future log sequence number 2235473
2025-12-20 16:44:16 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=193] with future log sequence number 2235429
2025-12-20 16:44:16 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=330] with future log sequence number 2235429
2025-12-20 16:44:16 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=192] with future log sequence number 2235369
2025-12-20 16:44:16 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=329] with future log sequence number 2235369
2025-12-20 16:44:16 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=63] with future log sequence number 2235325
2025-12-20 16:44:16 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=328] with future log sequence number 2235325
2025-12-20 16:44:16 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=62] with future log sequence number 2235286
2025-12-20 16:44:16 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=327] with future log sequence number 2235286
2025-12-20 16:44:16 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=61] with future log sequence number 2235247
2025-12-20 16:44:16 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=326] with future log sequence number 2235247
2025-12-20 16:44:16 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=60] with future log sequence number 2235208
2025-12-20 16:44:16 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=325] with future log sequence number 2235208
2025-12-20 16:44:16 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=59] with future log sequence number 2235169
2025-12-20 16:44:16 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=324] with future log sequence number 2235169
2025-12-20 16:44:16 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=58] with future log sequence number 2235130
2025-12-20 16:44:16 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=323] with future log sequence number 2235130
2025-12-20 16:44:16 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=57] with future log sequence number 2235091
2025-12-20 16:44:16 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=321] with future log sequence number 2235091
2025-12-20 16:44:16 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=56] with future log sequence number 2235052
2025-12-20 16:44:16 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=320] with future log sequence number 2235052
2025-12-20 16:44:16 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=55] with future log sequence number 2235013
2025-12-20 16:44:16 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=319] with future log sequence number 2235013
2025-12-20 16:44:16 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=208] with future log sequence number 2236105
2025-12-20 16:44:16 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=66, page number=3] with future log sequence number 2234974
2025-12-20 16:44:16 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=345] with future log sequence number 2236105
2025-12-20 16:44:16 0 [ERROR] InnoDB: Page [page id: space=0, page number=7] log sequence number 2117869 is in the future! Current system log sequence number 300306.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Page [page id: space=0, page number=11] log sequence number 2169154 is in the future! Current system log sequence number 300306.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Page [page id: space=0, page number=6] log sequence number 2196100 is in the future! Current system log sequence number 300306.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Page [page id: space=0, page number=301] log sequence number 2196100 is in the future! Current system log sequence number 300306.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Page [page id: space=0, page number=45] log sequence number 2196139 is in the future! Current system log sequence number 300306.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Page [page id: space=0, page number=306] log sequence number 2196139 is in the future! Current system log sequence number 300306.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Page [page id: space=0, page number=46] log sequence number 2196178 is in the future! Current system log sequence number 300306.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Page [page id: space=0, page number=309] log sequence number 2196178 is in the future! Current system log sequence number 300306.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Page [page id: space=0, page number=47] log sequence number 2196217 is in the future! Current system log sequence number 300306.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Page [page id: space=0, page number=311] log sequence number 2196217 is in the future! Current system log sequence number 300306.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Page [page id: space=0, page number=48] log sequence number 2196256 is in the future! Current system log sequence number 300306.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Page [page id: space=0, page number=312] log sequence number 2196256 is in the future! Current system log sequence number 300306.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Page [page id: space=0, page number=49] log sequence number 2196295 is in the future! Current system log sequence number 300306.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Page [page id: space=0, page number=313] log sequence number 2196295 is in the future! Current system log sequence number 300306.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Page [page id: space=0, page number=50] log sequence number 2196334 is in the future! Current system log sequence number 300306.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Page [page id: space=0, page number=314] log sequence number 2196334 is in the future! Current system log sequence number 300306.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Page [page id: space=0, page number=51] log sequence number 2196373 is in the future! Current system log sequence number 300306.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Page [page id: space=0, page number=315] log sequence number 2196373 is in the future! Current system log sequence number 300306.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Page [page id: space=0, page number=52] log sequence number 2196412 is in the future! Current system log sequence number 300306.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Page [page id: space=0, page number=316] log sequence number 2196412 is in the future! Current system log sequence number 300306.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Page [page id: space=0, page number=53] log sequence number 2196451 is in the future! Current system log sequence number 300306.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Page [page id: space=0, page number=317] log sequence number 2196451 is in the future! Current system log sequence number 300306.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Page [page id: space=0, page number=54] log sequence number 2196506 is in the future! Current system log sequence number 300306.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Page [page id: space=0, page number=318] log sequence number 2196506 is in the future! Current system log sequence number 300306.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Page [page id: space=0, page number=55] log sequence number 2235013 is in the future! Current system log sequence number 300306.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Page [page id: space=0, page number=319] log sequence number 2235013 is in the future! Current system log sequence number 300306.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Page [page id: space=0, page number=56] log sequence number 2235052 is in the future! Current system log sequence number 300306.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Page [page id: space=0, page number=320] log sequence number 2235052 is in the future! Current system log sequence number 300306.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Page [page id: space=0, page number=57] log sequence number 2235091 is in the future! Current system log sequence number 300306.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Page [page id: space=0, page number=321] log sequence number 2235091 is in the future! Current system log sequence number 300306.
2025-12-20 16:44:16 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
